time-0;mflowj-101000000;mflowj-103000000;mflowj-105000000;mflowj-107000000;mflowj-109000000;mflowj-111000000;mflowj-113000000;mflowj-115000000;mflowj-117000000;mflowj-119000000;mflowj-121000000;mflowj-123000000;mflowj-125000000;mflowj-127000000;mflowj-129000000;mflowj-201000000;mflowj-203000000;mflowj-205000000;mflowj-207000000;mflowj-209000000;mflowj-211000000;mflowj-213000000;mflowj-251000000;mflowj-253000000;mflowj-311000000;mflowj-313000000;mflowj-331000000;mflowj-333000000;mflowj-341000000;mflowj-343000000;p-100010000;p-102010000;p-102050000;p-106010000;p-106210000;p-110010000;p-110120000;p-114010000;p-114120000;p-118010000;p-118130000;p-120010000;p-120050000;p-122010000;p-122040000;p-124010000;p-124040000;p-126010000;p-126070000;p-128010000;p-128030000;p-130010000;p-200010000;p-202010000;p-202250000;p-204010000;p-204590000;p-208010000;p-208210000;p-210010000;p-210100000;p-212010000;p-212160000;p-214010000;p-252010000;p-252080000;p-254010000;p-300010000;p-300170000;p-310010000;p-310010000;p-312010000;p-312710000;p-314010000;p-314010000;p-320010000;p-320180000;p-330010000;p-330010000;p-332010000;p-332760000;p-334010000;p-334010000;p-340010000;p-340010000;p-342010000;p-342760000;p-344010000;p-344010000;vlvstem-119;vlvstem-121;vlvstem-123;vlvstem-125;vlvstem-203;vlvstem-211;vlvstem-253;tempf-102010000;tempf-106010000;tempf-110010000;tempf-114010000;tempf-118010000;tempf-204010000;tempf-208010000;tempf-126010000;cntrlvar-3;cntrlvar-9;cntrlvar-15;cntrlvar-16;cntrlvar-17;cntrlvar-18;cntrlvar-19;cntrlvar-20;tempf-252080000;voidg-252080000;quals-252080000;quale-252080000;hvmix-252080000;
5.122665;5.744503;5.744503;6.929961;6.930459;6.929937;6.930295;6.944528;6.945438;6.947563;6.94781;6.947878;6.947934;6.947988;6.948127;6.948219;12.18239;12.18231;12.18218;12.23274;12.18105;12.18104;12.18104;3.279072E-07;0;6.930375;6.944411;6.930499;6.929907;6.945582;6.947534;8500000;8498799;8502008;8472767;8479480;8396100;8386638;8281010;8287799;8206606;8194865;8146092;8141250;8121378;8117945;1036627;1033470;1013686;1001105;997502.8;990297.9;1000000;500000;300241.1;330812.9;332771.8;388002.4;384615.8;346490.4;344529.2;326897.1;324916.4;299803.1;300000;381127.1;377327.3;100000;8503829;8475774;8388942;8388942;8388916;8283490;8283464;8283464;388194;384846.4;8480431;8480431;8480383;8398129;8398071;8398071;8289758;8289758;8289710;8206942;8206884;8206884;1;1;0.1161332;1;1;1;0;567.7095;293.8628;296.1429;296.3721;296.1455;308.1508;293.4292;295.7892;-745431.4;-85132.27;31061.4;105477.4;3578.197;82359.72;82874.15;3602.377;308.152;0;0;-0.2096975;146976.2
6.122665;5.783876;5.783876;6.930731;6.931176;6.929578;6.929752;6.945733;6.946517;6.947597;6.947687;6.947736;6.947779;6.947818;6.9479;6.947942;14.59349;14.59339;14.59324;14.65213;14.5914;14.59063;14.59063;3.814689E-07;0;6.929802;6.945608;6.931211;6.929576;6.946616;6.947595;8500000;8498772;8501973;8472750;8479467;8396098;8386638;8280995;8287786;8206585;8194845;8146073;8141232;8121360;8117928;1036623;1033466;1013682;1001104;997501.7;990297.9;1000000;500000;301807.3;332326.9;334283.7;389392.4;384651.9;346453.2;344489.8;326839;324856.2;299710.9;300000;381252.7;377452.9;100000;8503819;8475757;8388942;8388942;8388916;8283476;8283450;8283450;389674.6;384975.7;8480419;8480419;8480371;8398127;8398069;8398069;8289744;8289744;8289696;8206920;8206862;8206862;1;1;0.1161332;1;1;1;0;567.7095;293.9882;296.2185;296.7352;296.219;308.1509;293.4818;295.9725;-889902.8;-70301.52;31068.53;105491.5;5022.649;82349.96;82881.79;3601.878;308.152;0;0;-0.2097247;146976.3
7.122665;5.828434;5.828434;6.928426;6.928829;6.926968;6.926957;6.946017;6.946923;6.947758;6.947731;6.947736;6.947744;6.947756;6.947792;6.947817;17.00369;17.00358;17.00341;17.06995;17.01127;16.99876;16.99872;4.340487E-07;0;6.926974;6.945851;6.92886;6.926974;6.947017;6.947764;8500000;8498742;8501938;8472762;8479483;8396180;8386722;8281097;8287888;8206682;8194942;8146169;8141328;8121456;8118024;1036620;1033464;1013680;1001102;997500.9;990297.8;1000000;500000;303630.2;334090.7;336045.1;391015.7;384690.3;346409.8;344442.9;326768.9;324783.8;299602;300000;381397.1;377597.2;100000;8503812;8475767;8389025;8389025;8388999;8283578;8283552;8283552;391404.7;385124.1;8480434;8480434;8480387;8398207;8398150;8398150;8289847;8289847;8289799;8207018;8206960;8206960;1;1;0.1161332;1;1;1;0;567.7095;294.1017;296.2062;297.157;296.2059;308.1509;293.5434;296.0877;-1032685;-54404.67;31050.17;105472.8;6714.418;82284.48;82886.85;3601.562;308.152;0;0;-0.209756;146976.5
8.122665;5.86942;5.86942;6.924086;6.924453;6.92275;6.922691;6.945495;6.946739;6.947894;6.947849;6.947839;6.947832;6.947826;6.94782;6.947819;19.40788;19.40776;19.40756;19.4811;19.45108;19.40267;19.40024;4.858641E-07;0;6.922686;6.945259;6.924481;6.922758;6.946855;6.947901;8500000;8498715;8501905;8472791;8479517;8396318;8386863;8281277;8288068;8206861;8195120;8146346;8141504;8121632;8118200;1036620;1033464;1013679;1001102;997500.5;990297.6;1000000;500000;305704.7;336099.2;338051;392867.8;384731.2;346372.4;344399.2;326687.3;324699.3;299476.7;300000;381559.8;377760.1;100000;8503806;8475794;8389164;8389164;8389138;8283758;8283732;8283732;393379.8;385291.2;8480468;8480468;8480420;8398344;8398287;8398287;8290028;8290028;8289980;8207197;8207139;8207139;1;1;0.1161332;1;1;1;0;567.7095;294.2054;296.1775;297.7322;296.1771;308.1503;293.6065;296.0987;-1173802;-37436.77;31014.95;105431.7;8648.676;82180.91;82888.96;3601.497;308.152;0;0;-0.2097913;146976.6
9.122665;5.905606;5.905606;6.918436;6.918775;6.917486;6.917425;6.944323;6.946054;6.94803;6.947987;6.947975;6.947966;6.947959;6.947945;6.947938;21.80093;21.80082;21.80058;21.88049;21.87509;21.81543;21.79012;5.365665E-07;0;6.917416;6.944006;6.9188;6.917492;6.946218;6.948037;8500000;8498690;8501876;8472832;8479564;8396492;8387040;8281508;8288300;8207092;8195350;8146574;8141732;8121860;8118426;1036621;1033465;1013680;1001102;997500.4;990297.2;1000000;500000;308023.4;338345.7;340294.4;394942.3;384774.6;346348.6;344369.5;326600.7;324607.9;299335.5;300000;381740.8;377941;100000;8503801;8475832;8389339;8389339;8389313;8283989;8283963;8283963;395593.1;385476.9;8480513;8480513;8480466;8398517;8398460;8398460;8290260;8290260;8290212;8207428;8207370;8207370;1;1;0.1161332;1;1;1;0;567.7095;294.3015;296.1486;298.5158;296.1482;308.1484;293.6698;296.0727;-1313018;-17222.06;30968.88;105375.8;10818.52;82053.17;82889.88;3601.585;308.152;0;0;-0.2098305;146976.8
10.12267;5.938185;5.938185;6.91191;6.912228;6.91151;6.911471;6.942665;6.944916;6.948161;6.948137;6.948127;6.948119;6.948112;6.948098;6.948091;24.1778;24.17769;24.17742;24.26311;24.26382;24.23815;24.16438;5.806942E-07;0;6.911462;6.942271;6.912251;6.911512;6.945142;6.948162;8500000;8498667;8501850;8472880;8479617;8396690;8387240;8281772;8288566;8207358;8195614;8146836;8141994;8122120;8118688;1036622;1033466;1013680;1001102;997500.2;990296.9;1000000;500000;310576.8;340820.5;342766.1;397230.7;384820.1;346329.3;344346.3;326525.4;324525.4;299179;300000;381938.9;378139.1;100000;8503796;8475876;8389536;8389536;8389511;8284252;8284226;8284226;398035.2;385680;8480565;8480565;8480518;8398713;8398655;8398655;8290524;8290524;8290478;8207693;8207635;8207635;1;1;0.1161332;1;1;1;0;567.7095;294.392;296.131;299.5012;296.1307;308.1466;293.7328;296.0434;-1450096;7567.134;30915.56;105309.9;13215.07;81909.38;82889.65;3601.698;308.152;0;0;-0.2098735;146977
11.12267;5.967547;5.967547;6.904759;6.905063;6.905029;6.905027;6.94065;6.943399;6.94828;6.948284;6.948281;6.948278;6.948275;6.948266;6.948261;26.53393;26.53382;26.53352;26.62448;26.62568;26.6222;26.53246;5.804031E-07;0;6.905023;6.940181;6.905085;6.905027;6.943686;6.948277;8500000;8498647;8501826;8472935;8479678;8396906;8387458;8282062;8288856;8207650;8195906;8147126;8142284;8122410;8118976;1036624;1033467;1013680;1001102;997500.1;990296.4;1000000;500000;313347.7;343506.8;345448.9;399716;384860.6;346301.3;344314.9;326456.3;324450.6;299007.4;300000;382146.3;378346.5;100000;8503792;8475926;8389752;8389752;8389727;8284542;8284516;8284516;400688.7;385892.8;8480623;8480623;8480576;8398927;8398870;8398870;8290816;8290816;8290768;8207986;8207928;8207928;1;1;0.1161332;1;1;1;0;567.7095;294.4792;296.132;300.6602;296.1321;308.1462;293.7954;296.0206;-1584771;36933.57;30857.05;105236.8;15828.08;81753.53;82887.45;3601.813;308.152;0;0;-0.2099184;146977.2
12.12267;5.993252;5.993252;6.897113;6.897411;6.898164;6.898188;6.938344;6.941587;6.948401;6.948427;6.948431;6.948432;6.948434;6.948434;6.948434;28.866;28.86588;28.86556;28.96135;28.96253;28.96301;28.91449;5.278726E-07;0;6.898189;6.937799;6.897432;6.89816;6.941933;6.948396;8500000;8498629;8501806;8472994;8479742;8397136;8387692;8282374;8289168;8207966;8196222;8147440;8142597;8122722;8119288;1036625;1033468;1013681;1001102;997499.8;990295.9;1000000;500000;316305.8;346374.5;348312.8;402368.5;384876;346243.6;344253.4;326361.3;324351.4;298820.2;300000;382342.2;378542.4;100000;8503788;8475981;8389983;8389983;8389958;8284851;8284826;8284826;403523.1;386094.3;8480686;8480686;8480639;8399155;8399098;8399098;8291127;8291127;8291080;8208302;8208244;8208244;1;1;0.1161332;1;1;1;0;567.7095;294.5658;296.1449;301.9753;296.1478;308.1462;293.8593;296.0152;-1716677;70566.91;30794.46;105157.6;18647.12;81587.58;82883.19;3601.9;308.152;0;0;-0.2099608;146977.4
13.12267;6.015921;6.015921;6.889067;6.889369;6.890991;6.891039;6.935769;6.939523;6.948503;6.948568;6.948577;6.948584;6.948588;6.948596;6.948599;31.1701;31.16997;31.16963;31.26985;31.27108;31.27174;31.26245;5.101963E-07;0;6.891044;6.935143;6.88939;6.890982;6.939928;6.948489;8500000;8498613;8501787;8473056;8479811;8397379;8387937;8282702;8289498;8208300;8196556;8147771;8142928;8123052;8119618;1036626;1033469;1013681;1001101;997499.3;990295.4;1000000;500000;319434.7;349407.7;351342.1;405174.6;384864.5;346154.9;344160.9;326234.1;324220.3;298620;300000;382524.1;378724.3;100000;8503785;8476039;8390226;8390226;8390200;8285178;8285153;8285153;406524.1;386282.2;8480752;8480752;8480705;8399396;8399339;8399339;8291456;8291456;8291408;8208636;8208578;8208578;1;1;0.1161332;1;1;1;0;567.7095;294.6549;296.1692;303.4373;296.1869;308.1463;293.93;296.0257;-1844826;107577.6;30728.57;105073.1;21659.59;81413.42;82877.11;3601.952;308.152;0;0;-0.2100001;146977.6
14.12267;6.036093;6.036093;6.88072;6.881039;6.883577;6.883678;6.932926;6.937219;6.948544;6.948685;6.948709;6.948724;6.948736;6.948755;6.948762;33.44107;33.44093;33.44057;33.54476;33.54625;33.54689;33.54735;5.2558E-07;0;6.883687;6.932214;6.881059;6.88356;6.937686;6.948515;8500000;8498599;8501771;8473122;8479882;8397630;8388191;8283042;8289838;8208648;8196902;8148116;8143274;8123396;8119963;1036627;1033470;1013680;1001101;997498.8;990294.9;1000000;500000;322733.3;352606.2;354536.5;408135.4;384841.9;346051.8;344053.7;326090.6;324072.7;298408.6;300000;382706.8;378907;100000;8503782;8476099;8390477;8390477;8390452;8285517;8285492;8285492;409691.6;386471;8480821;8480821;8480775;8399645;8399588;8399588;8291795;8291795;8291748;8208984;8208926;8208926;1;1;0.1161332;1;1;1;0;567.7094;294.7506;296.2192;305.0417;296.2733;308.1465;294.0262;296.0542;-1966139;146581.2;30660.24;104985.5;24849.61;81233.44;82869.39;3601.975;308.152;0;0;-0.2100397;146977.8
15.12267;6.054202;6.054202;6.872171;6.872522;6.875997;6.876186;6.929811;6.934689;6.948509;6.948753;6.9488;6.948832;6.948857;6.948899;6.948917;35.6744;35.67426;35.67389;35.78126;35.78362;35.78429;35.78547;5.443509E-07;0;6.876204;6.929006;6.872544;6.875967;6.935222;6.948463;8500000;8498587;8501756;8473189;8479956;8397887;8388450;8283388;8290183;8209002;8197258;8148469;8143626;8123748;8120315;1036627;1033470;1013679;1001100;997498.1;990294.2;1000000;500000;326191.4;355960.1;357886.2;411241.6;384815.1;345941.3;343939.1;325938.2;323916;298186.6;300000;382896.2;379096.3;100000;8503779;8476162;8390734;8390734;8390709;8285862;8285836;8285836;413015.3;386666.6;8480892;8480892;8480846;8399899;8399842;8399842;8292140;8292140;8292094;8209338;8209280;8209280;1;1;0.1161332;1;1;1;0;567.7094;294.8581;296.3125;306.7898;296.4254;308.1466;294.1957;296.1207;-2072451;186509.8;30590.29;104898;28200.18;81049.95;82860.24;3601.938;308.152;0;0;-0.2100806;146978
16.12267;6.070565;6.070566;6.863491;6.863897;6.868304;6.868614;6.926428;6.931941;6.948402;6.948761;6.948835;6.948888;6.948931;6.949005;6.949038;37.86642;37.86627;37.86591;37.97489;37.97945;37.98034;37.98153;5.584879E-07;0;6.868646;6.925521;6.863921;6.86826;6.932545;6.948339;8500000;8498575;8501742;8473257;8480030;8398146;8388714;8283734;8290530;8209358;8197614;8148824;8143982;8124104;8120671;1036625;1033469;1013677;1001099;997497.1;990293.4;1000000;500000;329791.7;359452.3;361373.9;414477.2;384784.5;345824.8;343818.3;325778.3;323751.8;297954.7;300000;383091.3;379291.5;100000;8503777;8476225;8390994;8390994;8390969;8286207;8286182;8286182;416478.2;386868;8480965;8480965;8480918;8400156;8400100;8400100;8292486;8292486;8292440;8209694;8209636;8209636;1;1;0.1161332;1;1;1;0;567.7094;294.9848;296.4629;308.6841;296.65;308.1467;294.5295;296.2469;-2147051;226910.5;30519.3;104812.5;31693.67;80864.68;82849.83;3601.789;308.152;0;0;-0.2101228;146978.2
17.12267;6.085435;6.085435;6.854732;6.855226;6.860546;6.860996;6.922806;6.928982;6.948223;6.948702;6.948807;6.948882;6.948944;6.949054;6.949104;40.01397;40.01381;40.01347;40.12132;40.1302;40.13183;40.13332;5.650638E-07;0;6.861048;6.921799;6.855252;6.860485;6.929665;6.94814;8500000;8498564;8501730;8473327;8480105;8398407;8388978;8284080;8290874;8209714;8197972;8149180;8144339;8124460;8121027;1036622;1033466;1013674;1001097;997495.7;990292.6;1000000;500000;333514.3;363063.7;364980.7;417824;384748.8;345702.8;343691.8;325611.8;323580.8;297714;300000;383290.3;379490.5;100000;8503774;8476289;8391256;8391256;8391231;8286550;8286526;8286526;420060.8;387073.1;8481038;8481038;8480991;8400415;8400359;8400359;8292830;8292830;8292784;8210049;8209992;8209992;1;1;0.1161332;1;1;1;0;567.7094;295.1409;296.6789;310.7177;296.9495;308.1468;295.1449;296.4434;-2166001;267705.1;30447.73;104730.4;35311.89;80679.01;82838.25;3601.493;308.152;0;0;-0.2101658;146978.4
